uid,label
40114235,0
2685183885,1
2398181116,1
35395342,1
3438075189,0
21139029,0
21435228,1
21846975,1
17497270,1
363436053,0
1393181551,0
793463665529872388,1
124789225,1
1071091,0
235414043,0
2255492426,1
805772193900724224,0
1857320455,0
40978530,0
28799065,1
2456819246,1
805646428274098176,0
824797212425191425,1
876435392,0
4030957213,1
1264555832,0
796332030917300225,0
825897004324630529,0
802663020,0
36602593,0
721111289771212800,1
2316008550,1
1206024799,0
2368475342,0
1438003195,1
854056328,1
18449315,0
2336191384,0
4667442583,0
746465045698093056,0
977583722,1
21529000,0
62975659,1
203186476,1
14940452,0
569438497,0
222973137,1
1324727929,0
21026946,1
166682786,1
601702989,0
3102408826,0
22903265,1
822940865131905024,1
126722715,1
736999301025501184,0
1592307180,1
38527777,0
62323061,1
982476738,1
816090637,1
3002481984,0
31681016,0
10669942,0
774424213897740288,1
869946301278035968,0
2879343411,0
799316130070413312,0
23267354,1
884824147947175936,0
3321700735,0
71505214,1
758759629291683840,0
403093873,0
707734565452914689,1
98696670,0
741838796,1
344091554,1
2926270218,1
386054825,1
1704527390,0
420032417,1
26442957,0
242467982,0
885544495982321664,1
17611064,1
59660205,0
3060603859,1
412029559,1
31047836,1
18155266,0
1733980255,0
911964410494808064,0
157465281,0
21386341,1
347651152,0
149346219,1
259975018,1
423099454,0
227826763,1
239503657,1
51331746,0
21232057,0
816686644107493376,0
135786521,1
591543316,0
873354177077850114,1
40300665,0
10381742,0
23937508,1
22088516,0
519587891,0
363883148,1
16890518,1
711948523,0
284102172,1
2316144061,1
818231382,1
44457186,0
75093949,0
18670198,0
809884930415230976,0
760824715237666816,1
216842530,0
8414692,0
3223691516,1
4881835617,1
28628850,1
281610149,0
285715917,0
912112847211155456,1
2342410435,1
14518129,1
253040850,0
24083901,1
13983912,1
4399000953,1
896529829348114433,0
28003949,1
14334580,0
722258781913145344,0
91950772,0
14699374,0
33773592,1
31172509,1
564111558,1
861280751115018241,1
477192102,1
330491855,0
720835116,0
1113710401,0
2511476376,0
497381007,0
282051078,0
4422180672,1
408176032,0
30404004,0
1123764103,1
824026666078978048,1
887640414,0
20649643,0
45068191,0
22749843,0
803338579267256321,1
839027893,1
3128245387,1
1338296576,0
717660264942985217,0
1920920028,0
103357357,1
180912572,0
2218593637,0
2856660300,0
579528534,1
1247449868,1
3347063075,1
17941504,0
14754528,0
54642602,0
816515424628178944,0
20481294,1
2459630112,1
130786687,0
827235807803084801,0
741037906249187328,0
1390577588,0
20402945,1
195469719,1
772484159176527872,0
71314882,1
803840063964610564,0
268490071,1
22015798,0
236546114,1
595245502,1
835593691490357252,0
819493345110216704,1
8852822,0
1023555666,0
700876395619205120,0
46002661,0
2826962821,1
2197149780,0
2712616087,1
800168535968231425,1
2184644348,1
13408032,0
4736325581,1
17034831,0
2314068637,1
6397742,0
2757495602,1
808382217080606722,0
16443445,1
950531,1
114636553,1
34896648,1
14978234,1
535785141,0
86737638,0
780508420629733376,1
17502224,0
23601705,0
1285997846,0
14416404,0
317385247,1
1566821083,1
2906453717,0
880471306877227009,0
898270920288198657,0
804492199253737476,0
156385866,1
272114651,1
27385688,0
16010285,1
755908086817103873,1
1484316054,0
136102085,0
773566436279218176,1
948350554249547776,1
1888981,0
185836494,0
64716814,1
43517172,0
747460941495820289,1
93876666,1
3961224016,1
1169974694,1
981728328,1
4642194136,1
478733284,1
576827889,1
28370828,1
1480826701,1
3344521174,0
1204561,0
47756024,0
1184544560,0
445668160,0
820435347817512960,0
80678758,1
230024540,0
16231858,0
69508921,1
1638015104,1
27741136,1
6602982,0
21207857,1
3079544279,1
37590426,1
16704363,0
19399038,0
1971324462,0
552462373,0
15149899,0
40979872,0
106911763,0
197016444,1
36744337,1
892458929929760768,1
876876884566581248,0
312375029,1
40482997,0
18956212,1
14594844,1
34617163,1
95267863,0
19878055,1
117584273,1
280727266,0
901039124009889793,1
23004495,1
49448377,0
824395019473788929,0
788199868389003264,0
92558754,1
880506936151691266,1
776275185724981248,1
1788417714,0
492887763,0
796403983476736000,1
832336994822938633,1
231094448,0
1481734909,1
710194271937114112,1
701533390483251200,0
343991767,1
195891291,0
102412379,0
36267711,0
176861007,0
805925560908214272,0
330603273,0
705205866329350144,0
28474574,1
104914594,1
24538831,0
112489991,1
74556112,0
823203238400782338,0
1441113806,1
858144355068018692,1
44103717,1
767370250404843521,0
833791966366273537,1
231090140,1
740483180,1
4248263354,0
1336563626,0
12418482,0
3894447497,0
847232279189438469,0
60901665,0
812196438,0
44234378,1
785824802472759296,1
459093314,1
911729018076057600,1
450059289,1
171144042,0
716443088575709184,0
15041692,0
19212934,0
824331320771878914,0
35015810,1
911339975253352448,1
461281625,0
361336377,0
187324928,0
94021685,1
207305891,0
559871495,1
84989108,1
111733937,0
1903600231,1
16622739,1
9678442,0
3317453674,1
22518663,0
4183787235,0
19028248,1
3361575597,1
50867654,0
66151774,1
809769590435758080,1
17124131,0
3288600891,0
61423904,0
15779297,0
21262750,0
19160502,1
15693348,0
520388961,1
346844663,1
816814767117451265,1
155777848,0
140144781,0
813847704375853058,0
427561580,1
924641124,0
17735875,1
2924772582,0
66831893,0
113341056,1
492782599,1
1323670471,0
614774951,0
142166985,0
451460545,0
19886160,0
1631122639,0
42362189,0
833198199632515072,1
1893751014,1
12306392,1
80776032,0
1406316523,0
766259231431548928,1
78745498,1
26847410,1
200713026,1
757040535676784641,0
580834325,0
311784483,0
802728498280402944,0
884155996095959045,0
2243144856,0
319322948,0
787814972697022465,1
1462034972,1
482190681,0
1902522986,1
4114637116,0
30140789,0
175121836,1
45867342,0
158097413,1
2530987138,0
884041180790607874,1
903152021171306496,0
797201048490430465,1
920733222,1
2352756458,0
14443809,0
17176889,0
724631353,0
772910889469108224,0
2321189249,1
35809288,1
18996809,1
17368339,0
4832182942,0
14716058,0
95471605,1
723933442182905858,0
954821,0
734387983068082177,1
3975245299,0
428713002,1
443091142,0
166267597,0
43186982,1
51967642,0
468918751,1
3194680404,0
505728448,0
1084444026,0
3081982172,1
41344384,1
206066452,0
1570291166,0
3115594953,0
438828392,0
17375645,0
1674575168,0
749305632600141824,1
1069000507,1
875410762931605504,1
41187603,0
599484733,0
52298910,0
17054342,0
802319182360612869,1
15177712,0
16071811,0
196464059,0
319666759,1
107662490,1
20315501,1
1356030014,0
816756470498951168,1
39780936,1
25669608,0
1853081186,1
818108971911380992,0
311674849,0
6145622,0
97452920,0
2881295272,1
923858401,1
438165112,0
47856059,1
779878581493202944,1
2697163904,1
943819275122495488,1
2715055093,1
276782993,0
17912690,1
268490203,1
446228264,1
160371272,1
2836703228,0
324489515,1
4166032119,1
1952847000,0
65618677,0
205320791,0
272201546,0
15370591,0
760095875716751360,1
3400852191,0
20714156,0
2994580390,0
44114618,0
56462323,0
147667974,0
759396898700562432,1
18684946,0
2321698795,0
21484638,0
904778249930121216,1
1273924561,0
785179022,1
2857255708,0
127011405,0
18397725,0
3650085498,0
328361027,1
2349325898,0
226262355,0
774838,0
748170204484599808,1
587920170,1
755184621311188997,0
3331257041,0
810986859786485765,0
2207932747,0
32949727,1
125210002,1
4520190074,0
39504336,1
779112921548763137,0
80366951,1
441655046,0
20058088,1
73117728,0
21028493,0
489826437,0
26638419,1
796817946832175104,0
41136094,1
553225269,1
3887013074,1
919248063608344576,1
44951059,1
39194793,0
846599139479605249,0
35709385,1
16088623,1
7900962,1
743551243994300416,0
2258369514,0
628395426,1
3030185245,1
3023990331,1
141974975,0
819758006200057856,1
509185272,0
805902110344839173,1
705187111981465600,0
817096935651868674,1
15291641,1
729484237,1
1350564062,1
977967454851760133,1
814821789192880130,0
17056888,0
17915205,0
918151305406926849,1
972207728,1
10250842,0
2379504128,0
553164619,0
24771799,0
32147411,0
817166972764962816,0
833816554672238592,0
154022378,0
3159590714,1
822213330446077954,1
2203915058,0
904485446,0
160551825,0
744070482832596992,1
712526912086753286,1
2747079536,0
407906538,0
18361560,1
75273036,1
2104,0
15249562,0
615052570,0
817893866,0
55394612,0
1452332784,0
851930617994514434,0
2876078391,0
14080232,1
3399287339,0
370736247,0
22577886,1
12804862,1
23310335,0
2853595953,0
262949856,0
43413125,0
2949261587,0
64302962,0
572366293,0
5478902,0
466685716,0
118851701,1
780055597433708544,0
267251356,0
1536641160,0
288523889,1
451235044,1
706683740483883009,0
821457587849822208,1
27351334,0
305188360,0
319084822,0
847174231280537600,0
855403931274555396,0
35767916,1
17679507,0
7950832,1
94675983,1
33028200,1
377235831,0
3029156717,1
4917802760,1
2950295063,1
134968239,0
950573070,0
796812226741075969,1
30478560,1
15889589,0
1615788481,0
30793692,0
59190050,1
31503491,0
860222796,1
3612215784,1
700163778,1
234582735,0
78435231,1
255264444,0
15763959,1
2475219840,0
271710808,1
531381788,0
776170731256238080,1
169974430,0
713330849614336004,0
785549741421568001,1
175794703,1
260229730,1
4770445573,0
49338156,0
262493106,0
94134854,0
21219862,0
3379548743,0
910229048328052736,0
787311216767082497,1
3040782922,0
15262863,0
13297332,0
14123758,0
377778958,1
1539293852,1
25230000,0
2800100281,0
736060917964644352,1
1210591171,0
18669708,0
328246994,0
355275700,0
392490648,0
20982317,1
22159846,0
2380961067,1
22387220,0
757774716543262721,1
847086304882036737,1
23049163,0
562110113,0
1517853098,0
1963746930,1
19737700,1
50086454,1
71253582,0
62146654,0
1154971843,1
272193704,0
3292306583,0
2697367393,0
2557799306,1
4461196949,1
527037989,1
2723456510,1
824860990525186048,0
897771985,1
19088288,1
602243239,0
3954436523,1
2444716760,0
388684562,1
115359136,0
4833750991,1
43178652,1
209938251,1
1412431100,1
79458529,0
899399394,1
406607884,1
24759928,0
701784218,1
14844867,1
14083026,1
2793020203,0
824785784897036288,0
787895268008230912,1
54224066,0
94605886,1
823661,0
778580158466973696,1
3059463425,1
1077021254,0
3029306033,1
734537557233438720,0
2739174386,0
3406371508,1
37501024,0
2570475669,1
40485444,0
826156180829564929,1
600581533,1
479989980,1
239005322,1
1278701004,0
713118132253143042,0
1335419742,1
393300815,0
743198180968402944,0
18845204,1
225303534,1
52382923,0
855978133207613440,1
302675477,1
309816489,0
2837725240,0
1289547194,0
24646153,0
307592312,0
327035651,0
2657801282,0
612514144,0
272534451,0
368718143,0
542800445,1
780060072131063808,1
1642995530,0
30960325,0
2944416396,1
16925994,0
6024902,0
175954697,1
27919858,0
737414983609372673,0
958226838,1
457060718,1
82144210,1
67769080,0
4261321,0
1618794644,1
21427953,1
820070823704858624,1
17586187,0
37257103,0
1350947892,0
335467685,0
20945702,0
187305568,1
26228538,1
38442614,1
28057171,0
910763936,0
1703693948,0
264219232,1
1004143693,0
260887905,1
220764957,0
475450029,1
727328316345208833,1
26558023,0
371978762,0
20908549,1
864230060177457154,1
875433291427586049,0
1171635955,0
2339480196,1
90693575,0
929851070,1
793823944411324416,1
862452389730803712,0
15318109,0
14401521,1
928402760575389698,1
1598151930,0
706665518044999681,1
366345469,1
197069984,0
3218999048,0
1388439895,0
27561079,1
785306485,1
760077133645504512,1
2444514337,1
145479627,1
2345593960,0
55132147,1
192579310,0
287469883,0
928750410,1
2347988789,1
819638519937241090,0
182011600,0
407238556,0
24113137,1
258078410,1
2728607920,0
16690905,0
253861682,0
373687151,0
341122152,0
16847735,1
16826057,1
937422446323314688,0
760850851460096005,1
309526317,0
16539043,0
17427779,1
23546241,1
20528383,1
4634538081,1
827655903054852096,1
87271106,1
57719875,1
63317972,1
543874732,0
263544486,0
3180182262,0
162959093,0
788336028755124228,0
112294503,0
800714153157488640,1
367975365,1
91852761,0
35242774,0
574765336,1
58250974,1
815073051352047616,1
14662677,0
19407835,1
2967788328,1
828405760191242240,0
1112053790,0
282852662,0
175462552,0
6332102,0
273598621,0
138138032,0
34734257,0
454099919,1
825809656207511552,0
828654985923670016,0
2988601,0
901461242191020034,1
729490067211816960,0
109432033,0
216138010,0
16141481,1
164178596,0
21525682,1
24408229,0
1970006040,0
804360150010064896,1
23295813,0
94146506,1
820891662423425024,0
31051849,0
294554952,1
193937148,0
814399442,1
37933615,1
516968183,0
798257102,0
1255423062,1
3286777436,0
3235942168,1
11775252,0
105007589,1
375622960,1
163702327,1
257269240,0
268002169,1
404337301,1
271759339,0
187145634,1
332718371,0
15856782,0
182711612,0
56402662,0
444485975,0
703103377513717760,0
763071317163651072,1
1552054567,0
2339947347,1
39800188,0
17850785,1
23199382,1
708235915,1
24233697,1
880018682,1
981559352673947648,0
402273422,0
217334350,1
3247962488,1
2683813622,0
30043148,1
47359057,0
2720080154,0
15121418,0
2358860444,1
272709588,0
2782910563,1
819733585741709312,1
16959649,0
15385580,0
830920517276336129,1
1588967659,0
2184666639,1
26223503,1
750181860324413441,0
17365683,1
18653651,1
632616943,0
1260968114,1
2938592060,1
85165551,1
61603840,0
61342056,1
511686599,1
15846334,0
222580864,1
318031794,0
191567917,1
311744987,1
1049054100,1
891048784532094976,0
1657614174,0
2771129816,0
2678304391,0
468707497,0
205091914,0
2803816094,0
34552016,0
870149492603006976,1
20871807,1
17173587,0
743405262,1
14464582,0
543921655,0
4903798823,1
729423997805449217,1
545211031,1
410798083,0
525695332,1
454517884,1
17032160,0
585810907,1
915348326391857152,1
599800295,0
158955047,1
22950582,1
272677762,1
249526045,1
575301916,0
16629251,1
560192907,0
226456135,0
3895471456,1
4858681278,1
26136170,1
14303805,0
78173848,0
319931473,1
221992638,1
2356778094,1
2445963397,1
407040598,0
3287253115,0
2349630962,1
269415575,0
804521838281826304,1
2927324388,0
804544535514718208,0
760681433660731392,0
19626004,0
39321718,1
941471273963618304,0
285830404,0
1259714432,1
27821873,1
3254178738,0
51928163,0
428700706,0
769023334994604032,1
2786381160,1
1352645064,0
19882291,1
3374462962,1
17857024,1
708492825302687744,1
14888328,0
471404161,0
2467791,1
1345046496,1
3089292544,1
1936260685,0
867551100076994560,1
250731504,0
1604240924,0
866868954740011008,1
816103070757068800,1
2266400202,1
537286004,0
168322273,1
98737961,0
18749899,0
795914664,1
89188160,0
3082936378,1
792212099254452224,1
2902079652,1
934612987,1
225139466,1
92263958,0
198355035,0
302749148,0
3079926981,0
1623641700,0
2180426042,1
42901112,0
42030329,0
39951157,1
22392507,0
1716384152,1
735166999232290816,0
837025117599313920,1
837343807247089666,1
607622157,1
880859696428535808,0
398317802,0
9336402,1
3013781216,1
25697955,0
823639216831639552,1
28614262,1
20028665,1
870762115757465600,1
41499549,0
2449913803,1
858798228,0
2682871,0
636600942,0
362712663,0
228675347,0
3083483138,1
2469719508,1
2424397868,0
830119994604204033,1
14262131,0
441331911,0
171947811,0
4352789593,1
4251563746,1
65077807,0
127296243,1
946969596761960448,1
745665442748870656,0
27142301,0
834199403669942276,1
56279436,0
256270915,0
36836654,0
16610427,1
732615765476564993,1
132823193,0
61991264,0
18228027,0
777662678357737473,1
16713828,0
535311906,1
2165858611,0
920458939,0
1729492500,0
719957986639085569,1
14442406,1
3363915879,1
396092219,1
35607218,0
2301078271,0
2391793160,0
23614753,0
2421298547,1
17467023,0
803012127816617984,0
325719227,1
2741153454,0
161669450,1
17530826,0
419928519,1
3906705990,1
1128829814,1
157474144,0
179795767,1
827119753537937408,0
853673886508044289,0
797113842,1
4412221762,0
329324377,1
274068895,0
56704801,1
1561720554,1
765904290791784448,1
923636158751559681,1
244096406,0
1522148606,0
703330053396918272,0
91608275,1
4272861027,0
1932725256,1
259527297,0
253323705,0
2710132344,0
929096352390250496,1
742125285588377600,1
195409987,1
190482973,0
1046451702,1
1223570875,0
155730898,0
756488069574975488,1
569563619,1
130191851,0
2784670421,1
786963132753252353,1
67331160,1
34051539,0
16582795,0
16172769,0
3872387753,0
3085494124,1
4333626394,1
18266688,1
791062131512709120,1
14399478,0
82290583,0
715396265,0
775126826540642304,1
3402199726,0
17008726,1
22500914,0
208163,0
267928013,0
435099091,1
631292873,0
200005497,0
1289359704,1
18570830,1
1339763778,0
14660034,0
16272232,1
451003296,1
558251172,1
28901426,0
17466132,1
15450755,0
469194846,1
13240062,0
33235960,0
2827865725,1
228717310,1
74903380,0
2380565366,1
880799558028185600,0
2292579397,1
426973177,0
16214785,1
85460092,0
714824825148207105,1
39911730,0
19072339,0
119884396,0
43244780,0
306499211,1
18116676,1
805999409464913920,1
197543750,0
778790617581092864,0
865080685660221440,1
28685917,0
80318793,0
873753034811199488,0
246652362,0
18418006,0
21725035,1
27755702,0
14115228,0
624413,1
818469118571515904,1
906420000,0
464128941,0
45098925,0
809306120678477824,0
428204972,1
838920678938148864,0
2437692727,0
43991523,0
20183750,0
825992338858192896,0
546007365,0
302709094,1
1721130294,1
544251298,0
4410691,0
19423611,0
575688446,0
117268905,1
610533,1
121283177,1
557467957,0
846447662,1
138683480,0
24141218,0
773797,0
458939989,0
1138089379,0
5892802,1
18274456,0
22925453,0
634036652,1
3208261774,0
827749009280421888,0
175085649,0
155581583,1
256528781,0
743828447298879488,1
2976688515,1
2362868665,1
69349920,0
71962371,0
471071484,1
23700490,0
863573523448680449,0
450050697,0
982986564149153792,0
15046274,0
49342689,0
19659468,0
48445946,0
40083800,1
825071457873047552,0
403960773,1
3107598376,0
27282113,0
1523380134,0
19284721,0
7453822,1
835226113123155969,1
2197016845,0
615953083,0
17782470,0
21844854,1
49893262,1
276861987,1
373727620,0
18070279,0
740663242683523073,1
65404941,0
3028146044,1
324236072,1
318520659,1
21456462,1
3718933637,1
364197836,0
743189288343506948,1
915801263807266816,1
761537721093488640,0
479241534,1
1941906164,0
743637515190493186,0
378173520,1
792402073912573952,0
83888180,0
223322764,1
107225267,1
705199260019478529,0
217824288,1
38043907,1
17557614,0
738790927821475840,1
41618679,1
920359355077332992,1
835816450455711744,0
2206671102,0
34732691,0
771746,0
2445598243,1
826797067238514688,1
4667959214,0
183192784,0
1046325416,0
21803727,0
13187262,1
709456597529919488,0
862799670963318784,1
300012557,1
335165823,1
41964180,0
714883908391870465,1
176330072,1
469881672,0
193763861,0
701188479305166848,1
2898661221,1
974436013966700544,1
97739866,1
205808248,1
574796660,1
15221364,1
732221820,1
822961190435487744,1
216881337,1
574829891,0
726918500594384896,1
117473710,1
249767178,1
23911516,0
40923070,1
19161033,1
865013086415179776,1
1538919240,0
827205322683142144,1
17345011,0
26040996,1
57875359,1
22809772,0
730141801881853952,1
11418322,0
797292031437668352,1
19873766,0
793327949676240896,1
564779458,1
298175098,1
211256423,0
254304142,0
241272292,0
780817633557872640,0
427861498,1
818927131883356161,1
36049204,0
600061917,1
775891753404477440,1
1621904653,0
2593708296,1
2863996955,1
14591024,0
123304020,1
2382106993,1
9718372,0
294204289,0
3278874522,0
35654600,0
2725597071,0
14627122,0
94023828,0
187766401,1
542723383,0
22532025,0
53483665,0
2891459376,1
55976150,1
300038251,0
384110750,0
2375896524,1
112967516,0
1176567348,1
31654519,1
14168667,0
280172113,1
4314315266,0
26183756,0
703365290529312769,0
307661645,0
896645683943317504,0
2443974415,0
1965420800,1
788916721486745600,1
2553530444,1
1963089955,1
65047791,0
782030468501864449,1
780611066573172737,1
25107304,1
74144130,1
2562312206,1
3232874239,1
56764409,1
420100653,0
41767885,1
587515072,1
212716225,0
4190648303,1
14544981,1
2717586930,0
271976008,1
27040663,0
873140290512707584,0
174050472,0
3078348404,1
50526377,1
33965926,1
24928601,0
95248258,0
793113678,1
53254599,0
754062283152756737,1
1616737314,0
24136054,0
533172740,0
2957969696,0
290319629,0
1439415702,0
821336523475976192,1
3548233395,1
25921950,1
22425660,0
102615033,0
917824058,0
4317053128,0
4881381633,1
20178657,0
38859382,1
1377040309,0
756844406804799488,1
790624532222672896,1
218161972,0
15823588,1
707798452630102016,1
42449080,0
304646849,0
65776305,1
749228388674629633,0
796866713853820932,1
860760752,1
700930062,0
19568615,0
19945655,0
81979135,0
3194908895,1
780879472337629184,0
72467726,1
946234551453540353,1
2625500607,1
162689468,1
866504662324793344,1
376571357,1
2300776969,1
250016994,0
18508319,0
926802115,1
1604885694,0
374131625,0
74631806,1
27446949,1
17672825,1
74585326,0
242948954,0
199817165,0
2579392453,1
796520460599103489,0
1934878806,1
25937737,1
876964144519544832,1
871491828,0
749777112664539136,0
18001922,1
16806456,0
27092426,1
262388466,1
1280060352,1
3246470870,1
4181709393,0
16410302,0
108985443,1
214494357,0
436957601,0
16365083,1
360550540,1
3243409106,1
884155109902622720,1
499895654,1
873565710471106567,0
168884665,0
101781150,0
586729933,1
755826044225986560,1
951185981448904708,0
2341462998,1
758435590572433408,1
776506812,0
14792049,1
391570460,1
158671582,1
489901134,1
2369751260,0
57522511,0
4176840259,0
16710021,0
15345826,0
800802833507368960,0
18785011,0
28913772,0
2580382098,1
762013214624264193,0
21924305,0
763916861411102720,1
11347122,1
19832886,0
760122958601818113,0
827354439149318144,1
2432213172,0
818941576923742208,0
31863904,0
1478182626,0
16832931,0
254102760,0
829799152657715200,0
1108293150,0
3342344613,0
164070785,1
201022141,0
36965743,1
486231932,1
118657837,0
768955342076030976,0
245689692,0
44046187,1
20612221,1
620333,0
262957395,1
827033816,0
10054212,0
2818013537,0
886392032918372353,1
793844720195739650,1
514208580,0
3510942432,1
860841,0
2425998236,0
41151487,0
2494013124,1
27948515,0
158619737,0
53319232,0
467778467,0
4268629763,0
20448484,0
830515757821919234,1
16625918,0
881582412429488129,0
853648251949645826,1
14555428,1
54713672,1
192307090,0
815278835205816321,1
2457259698,1
411170449,1
167494668,0
102987396,0
76692832,1
28899076,0
74735496,0
50735431,1
3465762317,0
816012124505931780,1
3558758895,0
110224372,1
817789496959713280,0
166702988,1
24937681,0
728733298373988352,1
706896860120621057,1
46997682,1
34210153,0
17290118,0
277605714,1
113194487,0
49204865,1
1529727818,0
21810837,0
3981225735,1
2743684155,0
279310330,0
2201388316,0
130488255,0
747671220733231105,1
373583490,1
923558617231560705,1
27560157,0
18100552,0
60523917,1
15973687,0
4892735943,1
637573,0
45970216,0
784519,0
2263911484,1
460679148,1
847168853822132228,1
140601253,1
68996917,1
790611469092040704,1
917647455356932096,1
3520104740,0
18266098,0
39202306,0
109942651,0
2369826679,1
14194973,0
596528853,0
3674121612,1
4632511094,0
479899955,1
824433789699026944,1
825130989999517696,0
781836998009032704,0
1059335766,0
3082255101,0
917812995840864256,1
840668292,0
2886432704,0
1138087705,0
15542839,1
3383334953,1
727423182,0
3282515257,1
521970859,1
2544006090,1
346163047,1
3378405369,0
83649559,0
520213824,1
108188996,1
57562030,0
19119809,1
36686040,1
609550391,0
761427065539223552,0
104192522,0
813588673954361344,1
304008493,1
1242253392,0
746014474100932608,1
874902612,0
129990237,0
373522445,1
153238722,0
2922928743,1
244172414,0
14809602,0
20196258,1
47431837,1
4512119114,0
25686555,1
120964429,1
3111666125,1
16955991,1
845485334204862464,0
3380466244,1
2414979157,0
2770990992,0
137437965,1
41410702,1
3365273146,0
15520948,0
3380139556,0
29455070,0
404390470,0
881015024,1
821083483430907904,0
2436574206,0
455288410,1
18092350,0
908150331422466048,1
14779796,0
636864314,1
767587128524013568,1
184206379,0
34664830,1
765357788,1
14641347,0
304241155,0
822135812083085313,0
184672078,0
175449872,0
103828194,0
323312829,0
816026435613818880,0
1712088912,0
26820715,1
3269788230,1
791639885316706305,0
57010139,0
880542274274418688,0
940622509078171648,0
2512324371,1
40531830,0
301655117,0
4794182534,1
940848764188798977,0
2955704141,0
41481831,0
920414628378705920,1
209396337,1
2754775392,0
958430174,1
295128147,1
122193424,0
796907311,0
19000808,1
21674527,1
177927966,0
43769372,0
4785836575,0
1155316838,1
36528126,1
24456702,0
34987490,0
230007911,0
802454204199661569,1
1004026993,0
17370227,0
2368731773,1
15988759,0
15015467,0
1056527858,0
83145741,0
825982044014514177,1
2845849081,1
289754924,0
19880131,1
153061179,0
404394867,1
2994939428,1
270446236,1
3313813825,0
1665651787,1
277814667,0
55459116,1
830033617212542977,0
875007530,0
21062481,0
29089312,1
869154817,1
165185776,0
17227307,1
17775327,0
716866885,1
924226886,1
9612772,0
825859646493696000,1
890590252460646404,0
57664651,1
704968220386570240,1
288363743,1
2508009326,0
785647419216179201,0
323602481,0
5120691,1
16891464,0
885965105732759552,1
2563901241,0
16851958,0
19717244,1
877286513821851650,0
23620775,1
13396002,1
635011902,0
1038818336,1
879730628182380544,1
713096801210011649,1
386047210,0
852626467,0
276038254,1
23190248,1
823162726327447552,0
870428964459732992,0
622451510,1
722559329904099328,0
221480670,1
999453985,1
4869851619,1
2320094838,1
236199131,0
2802251564,1
181636065,0
150880080,1
16087504,0
43384360,1
30999348,1
10168082,1
454581474,1
808512412810756097,1
34339467,1
201972443,0
365166074,1
563712627,0
248157073,0
813286,1
3339741249,1
2453661493,1
4846471721,0
824145029300125696,0
2784912836,0
1191810919,0
4765012532,1
363365584,1
231990653,1
133371829,1
817510044157833216,1
757304089730482176,0
618738927,0
3214630234,0
21509891,0
29932555,0
828517044370944000,0
788179925522055169,1
302199065,0
795421303809392640,1
178739571,1
25236963,1
3296504462,1
223701913,1
191166816,0
43374193,1
4705081039,0
130662357,0
38430784,0
815241612154417152,1
255765991,0
2288386974,0
246446110,1
421530387,0
827555032551845888,0
260753765,1
27290233,1
3075950803,0
3019089543,1
3138486678,1
5645502,1
16678793,0
787774036352856064,0
160426800,0
828634167189594112,0
5625922,0
30177756,1
2680317103,0
377112312,1
143052179,1
534640546,0
2710205588,1
729605173539164160,0
3140816500,0
3309200480,0
886619069893488640,0
929558688578359296,0
792023484230668288,1
2828622327,0
1620159667,1
219145409,0
8001352,0
2470289695,1
2337551682,0
35588712,1
18214809,0
14075193,0
729135558534963200,0
233378409,0
26613979,1
53176351,0
331377392,0
4842567851,1
286760676,1
15429895,0
35855689,0
977064721,0
481728744,1
737154262031945731,0
795485158858178560,0
918830061834391552,0
126449641,1
22293102,0
19319332,1
59742885,0
20742461,1
1059160400,1
52642087,1
367452068,1
24816997,1
2597812525,0
20181248,0
2374745089,1
492067643,0
123603093,1
787314168219176960,1
334035629,1
414325506,1
821565240177356801,0
1628365008,0
1015260182,0
110557153,0
42313640,1
1137700339,1
87033187,0
234912339,0
73695527,1
56775248,0
1389824700,1
3320967529,1
1028533164,1
16345682,1
811604563291553795,0
15851563,0
47527905,1
875704375393386497,1
19000103,1
32495636,1
23592690,0
712552463174393856,1
101541762,1
44983155,1
900674570461556737,0
2490904690,1
2900524933,1
558232112,0
30538202,1
4329223454,1
180116560,1
14447468,1
325594003,1
817105344153481220,1
14775998,0
1131451664,0
728816476472233985,1
2815635188,0
230861947,1
315834221,1
264615319,0
3936577756,1
788929386032406528,0
2302127191,0
789327755187937282,1
36412496,0
22257890,0
4907609958,1
849469297,0
58348452,1
28690165,0
970113432199376896,0
3288362353,1
15538636,0
794909528877834240,1
1036062499,1
548979005,1
3166945427,0
16963044,0
279866230,1
130535356,0
902981610076823557,1
831611395535826944,0
2523727328,1
213053429,1
180171974,1
24721481,0
282534648,0
21107435,1
3885625039,1
235267123,1
5357042,0
4190667705,0
2432310906,1
91446031,1
757680692562124800,1
19109201,1
187821064,0
81220055,1
636527987,1
4114739418,1
7125512,1
3293118434,1
63479742,0
57777146,0
91021812,0
744281884310405120,1
3551171,0
37175279,0
2190024765,0
723387344175296512,1
830875519,0
872605532217122818,1
250289744,1
2889579095,1
44874475,0
32780218,1
2468330022,0
42119784,1
760809347270127616,1
830558166219788289,0
1716121,1
62108394,1
1654348015,0
43862521,0
3865632313,0
241993071,1
1720869746,0
729090071748554752,1
2674630925,1
817532552890163201,0
137116929,1
1852317151,0
1173636536,0
862483279,1
2761757535,0
2273161893,0
181391362,0
423601970,0
1379584350,1
318070297,0
594826831,1
208710996,0
14233854,0
260457460,1
608902570,1
365333601,0
775159965044518912,1
16002085,1
856597620306968576,0
20668369,1
1258392842,1
17316877,0
201550485,0
759439734,0
72426413,0
3871008200,0
16136604,0
26057043,0
608233160,1
27857316,1
25088321,0
